pca1,pca2,pca3,pca4
-12.0140236524,15.6346408032,-7.35918707935,1.28542041454
-16.4621854562,1.50975405787,-6.2369552008,0.142859709637
-23.6175473344,5.22321341155,-6.49195252205,-0.74244252782
-3.44548330893,1.04136009898,-6.1533780736,-1.97838339906
-25.1544122491,-6.77794110189,-5.4818431039,-2.04017156164
-11.3778385806,-1.16780974132,-5.8803532463,-4.9766733896
-27.8525226352,-14.940917371,-4.73514980224,-5.2432976299
7.16708154609,-13.8683485448,-5.10724540914,2.54329057751
2.57599251924,1.11644874053,-6.28098377832,1.97212387101
-11.8421488774,-14.4885869465,-4.91266511887,-1.36462480821
-13.8570736743,-14.4929770148,-4.82474292759,-4.34998645121
12.8414011578,-6.36701187053,-5.48984167249,-5.29656121751
29.1523710761,-12.9778524579,-5.23319901279,3.49822914785
-1.50148290205,2.99812825637,-6.41363289224,2.11190880438
19.5563815921,1.7858238575,-6.31529738762,0.941550570906
4.46906099809,3.38525374096,-6.34721031145,-1.90972826708
-1.93352942271,13.1787730396,-7.02655713674,-3.78176277716
-29.617777902,29.9097297603,-8.28401899861,-4.27603880875
-7.59141927946,5.5841182408,-6.73086652778,6.16287889495
12.5818794449,1.40728538529,-6.39297480604,4.9256106313
-1.89983180437,-12.2710167045,-5.23424926907,3.65551656847
-22.4012851593,0.156078346324,-6.18784012831,3.12430485081
19.5471888497,1.88143259652,-6.30783246727,-0.0749357958346
-4.84170806022,-14.2627659174,-4.95862830202,-0.365160762882
11.1468748637,11.5973920891,-6.98512723631,-1.91554599321
5.81536636125,-5.58896803501,-5.59523277137,-3.19087894442
-28.7149223315,7.08846325046,-6.51312460867,-4.65277187747
-1.57041348586,4.9899582447,-6.64593366815,4.11823454367
-6.81869186015,-14.424959783,-5.05744101091,3.61929807181
7.44595210321,4.41639740555,-6.53398764393,1.06296291455
17.6632232009,-1.18146174549,-6.03154919429,-1.1425076603
-12.3909270613,-0.350367695469,-6.05870649367,-0.951012567316
-2.75385354696,9.85368790244,-7.06863231626,6.11933466053
-15.4345075345,1.3633099095,-6.36659784244,5.08703651399
6.48575547768,3.38127918243,-6.45687715746,1.03462621858
-23.820536491,-15.016861273,-4.90530799492,0.69151105998
-26.5679452259,3.99688573641,-6.41913095631,0.215307624524
-12.7445042424,8.63620403066,-6.78343750635,-0.753433928119
-3.86486618886,-14.0476056339,-4.88792134703,-4.37947976515
9.88471138938,-7.49045278616,-5.39736120225,-5.29837069135
12.4710341775,4.45630248399,-6.67284523659,6.06678111746
25.4522300721,5.01713540907,-6.70803228117,4.99955399418
-0.836823313086,-14.0639016273,-5.03251888661,1.64617437599
8.51386335351,2.41533904103,-6.3032048994,-0.966093568118
9.50485640239,2.56745203737,-6.29417240453,-1.94742564558
-18.0029778466,-10.5855585628,-5.17874849068,-2.1640877402
-22.3967124364,-0.679815677017,-5.94574038542,-2.87269683199
-28.4041838022,-0.855209056942,-5.86491862383,-4.84365359142
-23.0380445619,-8.97241668329,-5.50166859742,4.87339542094
-27.8015559508,-15.257264726,-4.95150543824,3.73725245496
28.4376318454,5.13291716217,-6.63550421728,1.98329743117
-26.4112115425,0.069319657663,-6.11646511969,1.14188299601
-13.857705427,-14.50455,-4.81139364325,-4.31805080589
4.8042810173,-5.53389718346,-5.53390147428,-5.16206669711
-20.9352944876,-12.7819531942,-4.90597985211,-5.24111725102
12.1782476242,-13.7352026108,-5.20126068095,5.53076012146
30.251355424,10.1888427672,-7.11333876542,4.9548420941
0.0110800756974,-9.9967854286,-5.40798363,2.71006246159
-2.82731262265,-14.2450293888,-5.05020341884,2.60205433007
8.20340780592,10.4975050521,-6.98275665734,1.06762942165
2.51116810742,2.32267602177,-6.27276616385,-1.95065705742
5.46335294813,3.4605475424,-6.34147003416,-2.94401909018
0.218775981673,9.27364332589,-6.71085211129,-4.88820819144
6.88662658481,-6.79137026122,-5.64468657195,1.72468283156
26.2252098428,10.1781088961,-6.97121056404,-0.0384647333845
13.2632608222,8.73512639732,-6.77900732666,-1.99427918907
-19.2429304817,-4.50666345466,-5.65974395087,-3.03604559976
-23.4802893574,1.37708570769,-6.10643479124,-3.84167598711
-6.57594703427,4.0091943794,-6.31688064407,-4.87254674459
-28.8377285995,10.1274663379,-6.73084019381,-4.75269445536
-2.4111942944,0.119382406377,-6.06693795189,-3.03178660434
-17.8470715069,-14.6206970031,-4.85459433406,-3.32836481447
-10.4472278603,0.798791534314,-6.08145971636,-3.9663865524
5.73032730726,-3.49559494239,-5.73910552446,-5.14215023536
-29.1484561732,18.0248205602,-7.36476275029,-4.60154906399
14.5837517045,1.53464070969,-6.43444187828,5.95441865553
-1.06549179712,-8.08445298442,-5.54677851231,2.79094118235
-9.57486962462,4.69249346672,-6.54428229839,2.19880095271
-4.07517775591,-8.142075061,-5.4802184216,0.80617890108
